budget;genres;imdb_id;original_title;overview;popularity;production_companies;production_countries;release_date;revenue;runtime;spoken_languages;vote_average;vote_count
2000000.0;Action;tt0090095;Subway;Fred, a raffish safe blower, takes refuge in the Paris Metro after being chased by the henchmen of a shady businessman from whom he has just stolen some documents. While hiding out in the back rooms and conduits of the Metro, Fred encounters a subterranean society of eccentric characters and petty criminals. Despite being pursued by the henchmen, Fred finds the time to flirt with Héléna, blow a safe, rob a train, evade the hapless Metro police, and start a rock band;8.066663;1.0;1.0;1985-04-10;390659.0;104.0;1.0;6.3;89.0
810000.0;Drama;tt0076299;The Last Wave;White Australian lawyer David Burton agrees with reluctance to defend a group of aborigines charged with murdering one of their own. He suspects the victim was targeted for violating a tribal taboo, but the defendants deny any tribal association. Burton, plagued by apocalyptic visions of water, slowly realizes danger may come from his own involvement with the aborigines and their prophecies.;3.099222;1.0;1.0;1977-01-01;1258000.0;106.0;2.0;6.8;38.0
6500000.0;Horror;tt0080661;Dressed to Kill;A mysterious, tall, blonde woman, wearing sunglasses murders one of a psychiatrist's patients, and now she's after the prostitute who witnessed it.;9.3806;2.0;1.0;1980-06-25;31899000.0;105.0;1.0;6.8;159.0
35000000.0;Science Fiction;tt0080745;Flash Gordon;A football player and his friends travel to the planet Mongo and find themselves fighting the tyrant, Ming the Merciless, to save Earth.;6.346979;2.0;1.0;1980-09-01;27107960.0;111.0;1.0;6.1;237.0
9000000.0;Action;tt0074483;The Enforcer;Dirty Harry Callahan returns again, this time saddled with a rookie female partner. Together, they must stop a terrorist group consisting of angry Vietnam veterans.;7.550133;1.0;1.0;1976-12-20;46236000.0;96.0;1.0;6.7;232.0
5500000.0;Drama;tt0076070;The Gauntlet;Phoenix cop Ben Shockley is well on his way to becoming a derelict when he is assigned to transport a witness named Gus Mally from Vegas. Mally turns out to be a belligerent prostitute with mob ties and incriminating information regarding a high-placed figure.;6.389326;2.0;1.0;1977-12-21;26414658.0;109.0;1.0;6.6;121.0
5000000.0;Action;tt0085862;Lone Wolf McQuade;The archetypical renegade Texas Ranger wages war against a drug kingpin with automatic weapons, his wits and martial arts after a gun battle leaves his partner dead. All of this inevitably culminates a martial arts showdown between the drug lord and the ranger, and involving the woman they both love.;5.839893;3.0;1.0;1983-04-14;12232628.0;107.0;2.0;5.5;67.0
22000000.0;Action;tt0086383;Sudden Impact;When a young rape victim takes justice into her own hands and becomes a serial killer, it's up to Dirty Harry Callahan, on suspension from the SFPD, to bring her to justice.;9.737907;1.0;1.0;1983-12-07;67642693.0;117.0;1.0;6.5;210.0
40000000.0;Action;tt0159273;Behind Enemy Lines;While flying a routine reconnaissance mission over Bosnia, fighter pilot Chris Burnett photographs something he wasn't supposed to see and gets shot down behind enemy lines, where he must outrun an army led by a ruthless Serbian general. With time running out and a deadly tracker on his trail, Burnett's commanding officer decides to risk his career and launch a renegade rescue mission to save his life.;11.185625;2.0;1.0;2001-11-17;91753202.0;106.0;4.0;6.0;464.0
85000000.0;Thriller;tt0240772;Ocean's Eleven;Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.;12.114932;6.0;1.0;2001-12-07;450717150.0;116.0;2.0;7.2;3857.0
10000000.0;Comedy;tt0211915;Le fabuleux destin d'Amélie Poulain;At a tiny Parisian café, the adorable yet painfully shy Amélie (Audrey Tautou) accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?;12.879381;9.0;2.0;2001-04-25;173921954.0;122.0;2.0;7.8;3403.0
16000000.0;Comedy;tt0277371;Not Another Teen Movie;On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movie genre.;9.101896;3.0;1.0;2001-12-07;66468332.0;89.0;1.0;5.5;444.0
68000000.0;Drama;tt0259711;Vanilla Sky;David Aames (Tom Cruise) has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia (Penelope Cruz), his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.;10.071057;3.0;1.0;2001-12-10;203388341.0;136.0;1.0;6.5;1100.0
21000000.0;Comedy;tt0265666;The Royal Tenenbaums;An estranged family of former child prodigies reunites when their father announces he has a terminal illness.;9.707542;1.0;1.0;2001-10-05;71441250.0;110.0;2.0;;1317.0
25000000.0;Action;tt0088103;Sheena;Sheena's white parents are killed while on Safari. She is raised by the mystical witch woman of an African tribe. When her foster mother is framed for the murder of a political leader, Sheena and a newsman, Vic Casey are forced to flee while pursued by the mercenaries hired by the real killer, who hopes to assume power. Sheena's ability to talk to the animals and knowledge of jungle lore give them a chance against the high tech weapons of the mercenaries.;4.11214;3.0;0.0;1984-08-17;5778353.0;117.0;1.0;5.0;22.0
4500000.0;Action;tt0084684;Silent Rage;A Texas sheriff tries kung fu on an ax killer who, revived by doctors, cannot be killed.;1.808605;2.0;1.0;1982-04-02;10500000.0;103.0;2.0;5.0;22.0
15000000.0;Adventure;tt0086346;Spacehunter: Adventures in the Forbidden Zone;Three women makes an emergency landing on a planet plagued with a fatal disease, but are captured by dictator Overdog. Adventurer Wolff goes there to rescue them and meets Niki, the only Earthling left from a medical expedition. Combining their talents, they try to rescue the women.;3.521436;3.0;1.0;1983-05-20;16500000.0;90.0;1.0;5.1;37.0
12000000.0;Comedy;tt0278488;How High;Multi-platinum rap superstars Redman and Method Man star as Jamal and Silas, two regular guys who smoke something magical, ace their college entrance exams and wind up at Harvard. Ivy League ways are strange but Silas and Jamal take it in a stride -- until their supply of supernatural smoke runs dry. That's when they have to start living by their wits and rely on their natural resources to make the grade.;6.796277;3.0;1.0;2001-12-21;31155435.0;93.0;1.0;6.4;230.0
25000000.0;Action;tt0268397;Jimmy Neutron: Boy Genius;Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.;7.308162;3.0;1.0;2001-12-21;80936232.0;83.0;1.0;5.6;235.0
93000000.0;Adventure;tt0120737;The Lord of the Rings: The Fellowship of the Ring;Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.;32.070725;3.0;2.0;2001-12-18;871368364.0;178.0;1.0;8.0;8892.0
72000000.0;Drama;;The Majestic;Set in 1951, a blacklisted Hollywood writer gets into a car accident, loses his memory and settles down in a small town where he is mistaken for a long-lost son.;8.063684;4.0;1.0;2001-12-21;37317558.0;152.0;1.0;6.6;193.0
60000000.0;Drama;tt0268978;A Beautiful Mind;At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..;11.93646;3.0;1.0;2001-12-11;313542341.0;135.0;1.0;7.7;3087.0
3000000.0;Drama;tt0051201;Witness for the Prosecution;When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits – but the lure of the criminal courts is too much for him, especially when the case is so difficult.;9.730217;1.0;1.0;1957-12-17;9000000.0;116.0;2.0;8.1;278.0
107000000.0;Drama;tt0248667;Ali;"In 1964, a brash new pro boxer, fresh from his olympic gold medal victory, explodes on to the scene; Cassius Clay. Bold and outspoken, he cuts an entirely new image for African Americans in sport with his proud public self confidence and his unapologetic belief that he is the greatest boxer of all time. Yet at the top of his game, both Ali's personal and professional lives face the ultimate test.";9.303104;1.0;1.0;2001-12-11;87713825.0;157.0;1.0;6.7;457.0
92000000.0;Action;tt0265086;Black Hawk Down;When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.;10.064446;3.0;2.0;2001-12-28;172989651.0;144.0;2.0;7.2;1832.0
12000000.0;Music;tt0086619;Yentl;A Jewish girl disguises herself as a boy to enter religious training.;2.592296;3.0;2.0;1983-11-18;30400000.0;132.0;1.0;6.2;51.0
19800000.0;Drama;tt0280707;Gosford Park;Multiple storylined drama set in 1932, showing the lives of upstairs guest and downstairs servants at a party in a country house in England.;14.101101;1.0;3.0;2001-11-07;87754044.0;137.0;1.0;6.8;256.0
22000000.0;Drama;tt0277027;I Am Sam;Sam has the mental capacity of a 7-year-old. He has a daughter with a homeless woman who abandons them when they leave the hospital, leaving Sam to raise Lucy on his own. But as Lucy grows up, Sam's limitations start to become a problem and the authorities take her away. Sam shames high-priced lawyer Rita into taking his case pro bono and in turn teaches her the value of love and family.;12.935016;1.0;1.0;2001-12-28;92542418.0;132.0;1.0;7.2;542.0
4000000.0;Drama;tt0285742;Monster's Ball;Set in the southern USA, a racist white man, Hank, falls in love with a black woman named Leticia. Ironically, Hank is a prison guard working on Death Row who executed Leticia's husband. Hank and Leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers.;6.341187;2.0;1.0;2001-11-11;44909486.0;111.0;1.0;6.6;254.0
15000000.0;Drama;tt0117653;Silent Trigger;Waxman is a former Special Forces soldier who is now working as a heavily armed assassin for a top secret government agency. When a covert mission goes terribly wrong, Waxman and fellow assassin Clegg become that agency's prime targets.;1.672406;5.0;2.0;1996-06-26;76382.0;93.0;1.0;5.0;22.0
29000000.0;Adventure;tt0237534;Le Pacte des loups;In 18th century France, the Chevalier de Fronsac and his native American friend Mani are sent by the King to the Gevaudan province to investigate the killings of hundreds by a mysterious beast.;11.564252;6.0;1.0;2001-01-31;70752904.0;137.0;3.0;6.6;404.0
38000000.0;Thriller;tt0099044;Another 48 Hrs.;"For the past four years, San Francisco cop Jack Cates has been after an unidentified drug kingpin who calls himself the ""Ice Man"". Jack finds a picture that proves that the Ice Man has put a price on the head of Reggie Hammond, who is scheduled to be released from prison on the next day.";6.938921;1.0;1.0;1990-06-08;153518974.0;95.0;2.0;5.8;205.0
